transaction_id,customer_id,counterparty_id,amount,timestamp,channel,country,txn_type
edb0056e,1004,1232,804.8,2026-06-30T00:57:59,card,US,transfer
1a996c42,1408,1388,218.5,2026-06-30T01:22:00,cash_deposit,US,transfer
a4059143,1371,1161,450.28,2026-06-30T01:33:34,wire,SG,transfer
042c4a2d,1055,1007,1178.61,2026-06-30T01:45:10,wire,US,transfer
79222fb4,1434,1381,429.53,2026-06-30T01:59:43,card,AE,transfer
5285b182,1207,1248,1589.1,2026-06-30T02:37:28,cash_deposit,US,transfer
b4baab9f,1471,1343,320.82,2026-06-30T02:45:11,cash_deposit,AE,transfer
a12bbac8,1185,1219,68.2,2026-06-30T02:52:42,card,US,transfer
e56b4b21,1027,1431,128.33,2026-06-30T03:15:34,ach,UK,transfer
92a645cf,1364,1438,855.24,2026-06-30T03:19:32,ach,SG,transfer
d2f7d2f5,1263,1435,1288.0,2026-06-30T03:24:10,ach,US,transfer
f74065df,1395,1297,4353.27,2026-06-30T03:39:13,cash_withdrawal,UK,transfer
78879ae0,1033,1246,1197.75,2026-06-30T03:42:50,wire,US,transfer
6afca81c,1310,1068,203.34,2026-06-30T03:45:28,cash_deposit,US,transfer
401bc73b,1291,1432,525.5,2026-06-30T03:51:34,cash_withdrawal,UK,transfer
ff6ff49d,1209,1237,224.44,2026-06-30T03:52:50,card,AE,transfer
bcc26a51,1183,1366,354.2,2026-06-30T04:15:08,cash_withdrawal,US,transfer
da528902,1351,1163,1299.3,2026-06-30T04:18:31,wire,SG,transfer
2a9b5825,1271,1112,356.88,2026-06-30T04:27:09,cash_deposit,UK,transfer
67291262,1343,1016,2394.32,2026-06-30T04:32:49,ach,US,transfer
120abf77,1200,1343,577.26,2026-06-30T04:36:29,ach,SG,transfer
94729b05,1069,1384,185.05,2026-06-30T04:48:39,wire,UK,transfer
3802c21d,1263,1158,248.56,2026-06-30T04:58:37,wire,AE,transfer
7fbe27d0,1281,1215,244.8,2026-06-30T05:02:48,card,US,transfer
b7b8a45f,1356,1012,216.82,2026-06-30T05:24:36,card,AE,transfer
6f502339,1478,1205,621.87,2026-06-30T05:46:26,cash_withdrawal,US,transfer
3bc1076a,1026,1474,966.22,2026-06-30T06:06:16,cash_withdrawal,US,transfer
2568bede,1480,1281,445.28,2026-06-30T06:12:39,card,AE,transfer
44c36a17,1091,1054,1638.52,2026-06-30T06:21:14,wire,AE,transfer
aa62a0f5,1055,1108,443.45,2026-06-30T06:43:52,cash_deposit,SG,transfer
371a7338,1312,1361,602.68,2026-06-30T06:44:07,wire,SG,transfer
82e87cd5,1016,1114,13045.48,2026-06-30T06:47:14,cash_withdrawal,UK,transfer
9f3dd490,1011,1132,2526.13,2026-06-30T06:49:39,ach,US,transfer
8850991b,1368,1313,2423.81,2026-06-30T06:50:34,card,AE,transfer
de81c32d,1062,1159,214.67,2026-06-30T08:09:17,cash_withdrawal,AE,transfer
a96e702d,1130,1132,261.97,2026-06-30T08:26:55,wire,UK,transfer
b76c1756,1118,1115,119.77,2026-06-30T09:01:16,ach,UK,transfer
be2d573d,1044,1062,913.22,2026-06-30T09:09:28,cash_deposit,UK,transfer
0b8824df,1162,1055,3970.3,2026-06-30T09:17:45,cash_withdrawal,UK,transfer
6664796a,1113,1355,2716.05,2026-06-30T09:51:23,card,US,transfer
8bc5059a,1196,1045,1992.1,2026-06-30T10:27:30,cash_deposit,US,transfer
c11d663c,1137,1252,294.01,2026-06-30T10:33:48,cash_deposit,UK,transfer
efcb361e,1167,1219,532.06,2026-06-30T10:39:11,wire,SG,transfer
8896e3df,1376,1089,98.16,2026-06-30T10:46:12,ach,AE,transfer
4993fa24,1289,1433,1171.78,2026-06-30T10:46:38,cash_deposit,UK,transfer
89ca55c0,1340,1193,444.61,2026-06-30T10:56:06,card,US,transfer
680bbce8,1474,1263,323.71,2026-06-30T11:27:20,wire,UK,transfer
47084e67,1195,1093,459.84,2026-06-30T11:48:25,ach,US,transfer
ff05a4c9,1354,1406,3644.49,2026-06-30T11:50:56,ach,AE,transfer
f29bba71,1002,1358,153.93,2026-06-30T11:53:41,cash_deposit,US,transfer
228bea85,1463,1317,113.86,2026-06-30T12:38:36,wire,SG,transfer
dc606f9e,1206,1261,456.49,2026-06-30T12:59:47,cash_deposit,AE,transfer
8dc5611a,1388,1282,395.83,2026-06-30T13:02:15,ach,SG,transfer
821a72cc,1381,1292,455.69,2026-06-30T13:03:25,card,US,transfer
ee598bda,1206,1222,3508.46,2026-06-30T13:04:31,ach,UK,transfer
eb4ef4c1,1327,1099,1665.03,2026-06-30T13:16:29,cash_withdrawal,US,transfer
2e96d4ba,1396,1285,936.5,2026-06-30T13:39:18,cash_deposit,US,transfer
9f431624,1301,1036,201.04,2026-06-30T13:53:22,card,AE,transfer
b08c0fb6,1278,1111,281.06,2026-06-30T14:08:01,cash_withdrawal,US,transfer
29b521a6,1473,1073,1291.27,2026-06-30T14:19:56,wire,US,transfer
a3c41e0b,1391,1316,747.37,2026-06-30T14:41:54,ach,US,transfer
65dd418f,1028,1163,339.17,2026-06-30T14:49:04,ach,AE,transfer
d625cddd,1016,1295,3272.1,2026-06-30T14:54:32,cash_deposit,US,transfer
24a7ca3f,1102,1091,622.63,2026-06-30T15:07:59,cash_withdrawal,UK,transfer
e1c5ac16,1378,1458,416.58,2026-06-30T15:33:15,card,SG,transfer
16250524,1043,1090,1531.85,2026-06-30T15:50:05,cash_withdrawal,AE,transfer
85ee2ced,1460,1182,607.05,2026-06-30T16:03:46,ach,UK,transfer
762badbd,1112,1466,598.35,2026-06-30T16:21:02,ach,UK,transfer
f26ea666,1199,1449,808.95,2026-06-30T16:24:20,cash_deposit,UK,transfer
a8bf6bd5,1206,1044,2240.62,2026-06-30T16:53:56,ach,UK,transfer
e1f87919,1144,1448,425.3,2026-06-30T17:07:08,cash_deposit,SG,transfer
00f652a7,1172,1033,748.21,2026-06-30T17:09:35,card,US,transfer
9e7831c9,1191,1163,231.51,2026-06-30T17:11:28,wire,SG,transfer
c4aca0d3,1126,1145,1103.41,2026-06-30T17:13:12,ach,US,transfer
2ad82d50,1050,1360,1160.05,2026-06-30T17:52:11,wire,US,transfer
0670bd34,1343,1271,499.16,2026-06-30T17:59:32,card,UK,transfer
3eb5ae25,1442,1035,1579.53,2026-06-30T17:59:33,card,AE,transfer
d140f374,1195,1282,550.89,2026-06-30T18:00:19,wire,US,transfer
354e635f,1368,1211,522.7,2026-06-30T18:05:26,wire,US,transfer
032770c1,1121,1476,811.41,2026-06-30T18:21:43,wire,US,transfer
01c7ffa6,1340,1012,114.83,2026-06-30T18:31:27,ach,AE,transfer
679a5cca,1276,1238,519.53,2026-06-30T18:48:03,ach,SG,transfer
676209ea,1010,1446,114.58,2026-06-30T18:53:39,wire,SG,transfer
3cd82a3f,1370,1085,1191.71,2026-06-30T19:03:32,card,US,transfer
10b40499,1081,1382,293.74,2026-06-30T19:07:49,ach,US,transfer
2f37bc93,1195,1199,150.72,2026-06-30T19:20:28,cash_deposit,UK,transfer
940e9d67,1239,1263,477.7,2026-06-30T19:22:06,card,US,transfer
8ffcb69f,1297,1237,4460.02,2026-06-30T19:22:19,cash_withdrawal,AE,transfer
a0321de6,1303,1279,482.69,2026-06-30T19:37:52,cash_withdrawal,SG,transfer
7d67012f,1186,1431,1837.09,2026-06-30T19:49:30,wire,SG,transfer
06018204,1196,1468,613.56,2026-06-30T21:00:43,cash_deposit,US,transfer
4ff457d8,1139,1204,1173.2,2026-06-30T21:17:09,card,US,transfer
d562772f,1232,1259,435.56,2026-06-30T21:21:07,cash_deposit,US,transfer
763ceb86,1314,1477,609.63,2026-06-30T21:30:16,card,AE,transfer
60102f5e,1237,1295,162.92,2026-06-30T21:44:56,wire,UK,transfer
3bee2469,1001,1270,790.52,2026-06-30T22:03:51,cash_withdrawal,US,transfer
3d0be2e9,1224,1149,648.91,2026-06-30T22:37:13,cash_deposit,UK,transfer
0c18ab02,1066,1393,117.93,2026-06-30T22:45:51,cash_withdrawal,AE,transfer
646cccdf,1361,1319,301.68,2026-06-30T23:18:16,card,AE,transfer
7fd8efa8,1245,1033,127.52,2026-06-30T23:44:50,cash_deposit,SG,transfer
27828edd,1026,1329,3435.83,2026-06-30T23:54:21,wire,US,transfer
4c643e2f,1452,1078,636.39,2026-07-01T00:10:50,ach,US,transfer
21916008,1163,1163,84.84,2026-07-01T00:14:19,card,AE,transfer
cbf169f1,1069,1055,814.05,2026-07-01T00:19:17,ach,SG,transfer
f0b04b6f,1486,1395,772.82,2026-07-01T00:35:42,wire,US,transfer
bf9a89e1,1438,1093,358.78,2026-07-01T00:36:11,cash_deposit,UK,transfer
0c8e4bed,1291,1441,1138.67,2026-07-01T00:52:53,cash_deposit,AE,transfer
6d26743b,1488,1349,338.18,2026-07-01T00:54:28,ach,AE,transfer
ce2e6a9a,1238,1066,144.95,2026-07-01T01:07:37,wire,US,transfer
1434b573,1466,1354,1697.33,2026-07-01T01:13:44,ach,UK,transfer
307517e0,1194,1349,1248.42,2026-07-01T01:14:56,ach,AE,transfer
acced243,1416,1339,190.1,2026-07-01T01:15:00,cash_withdrawal,SG,transfer
0e77ae65,1421,1205,475.66,2026-07-01T01:26:30,ach,US,transfer
dcfa2d4e,1007,1114,215.95,2026-07-01T01:31:20,cash_withdrawal,US,transfer
9963d9b1,1344,1388,3855.57,2026-07-01T01:44:21,cash_withdrawal,US,transfer
807e56b5,1462,1134,395.11,2026-07-01T01:46:16,cash_deposit,US,transfer
282a4459,1069,1272,3152.66,2026-07-01T02:02:07,ach,AE,transfer
935a8b08,1396,1356,774.35,2026-07-01T02:03:12,wire,US,transfer
ff2935c6,1214,1029,250.13,2026-07-01T02:13:37,cash_withdrawal,AE,transfer
69a688f4,1078,1371,339.03,2026-07-01T02:52:32,ach,UK,transfer
e6e8fe5e,1242,1025,639.83,2026-07-01T03:00:07,cash_withdrawal,SG,transfer
f1f5ece6,1251,1404,3543.58,2026-07-01T03:34:38,cash_deposit,UK,transfer
9773f715,1024,1349,162.07,2026-07-01T03:40:14,ach,AE,transfer
a372006a,1404,1119,1201.46,2026-07-01T03:42:05,card,US,transfer
428638ba,1085,1208,218.64,2026-07-01T03:42:07,cash_deposit,US,transfer
df17099b,1474,1153,520.58,2026-07-01T03:46:10,cash_withdrawal,US,transfer
1cc6b502,1432,1091,218.34,2026-07-01T04:14:03,cash_withdrawal,US,transfer
a6a2e075,1033,1496,588.54,2026-07-01T04:16:51,card,US,transfer
7f7ee53b,1222,1111,941.43,2026-07-01T05:05:20,cash_withdrawal,US,transfer
8d8cc77d,1134,1401,1408.46,2026-07-01T05:06:06,cash_deposit,US,transfer
287dade5,1216,1406,3404.24,2026-07-01T05:18:31,card,US,transfer
3a162f7b,1301,1201,4132.54,2026-07-01T05:23:21,cash_deposit,US,transfer
113a0cde,1242,1203,251.75,2026-07-01T05:53:02,ach,SG,transfer
4b188a98,1001,1216,6910.15,2026-07-01T06:02:20,wire,AE,transfer
02532a4e,1052,1408,59.75,2026-07-01T06:06:27,ach,UK,transfer
fe5fe114,1024,1206,440.4,2026-07-01T06:09:10,cash_withdrawal,US,transfer
72a070b0,1008,1131,162.8,2026-07-01T06:24:35,cash_withdrawal,US,transfer
dd7ec004,1382,1045,1044.24,2026-07-01T06:25:00,ach,US,transfer
9dfd804f,1441,1362,512.89,2026-07-01T06:32:44,wire,US,transfer
228a899f,1034,1222,803.05,2026-07-01T06:44:01,cash_deposit,US,transfer
b791067e,1431,1416,1417.17,2026-07-01T07:00:21,wire,AE,transfer
d45e6d66,1021,1016,359.6,2026-07-01T07:08:23,ach,UK,transfer
f7b8c658,1024,1354,170.2,2026-07-01T07:15:37,cash_withdrawal,SG,transfer
217bc0bb,1460,1414,232.01,2026-07-01T07:20:48,card,US,transfer
8319880c,1319,1047,92.39,2026-07-01T07:29:39,cash_deposit,UK,transfer
dae08a19,1036,1131,2043.0,2026-07-01T08:03:58,card,UK,transfer
1ed0321b,1066,1365,1510.72,2026-07-01T08:05:58,card,UK,transfer
e4429b41,1338,1449,687.28,2026-07-01T08:12:13,cash_deposit,AE,transfer
6a857a73,1242,1054,282.1,2026-07-01T08:32:19,ach,US,transfer
5e4362d8,1274,1247,498.2,2026-07-01T08:32:40,wire,UK,transfer
9c5874fe,1273,1163,3344.27,2026-07-01T09:09:43,cash_withdrawal,AE,transfer
96729064,1400,1115,1540.48,2026-07-01T09:23:00,cash_withdrawal,UK,transfer
182a8721,1026,1449,104.49,2026-07-01T09:45:44,wire,US,transfer
9d73f065,1440,1374,490.45,2026-07-01T10:18:35,card,UK,transfer
01e2ba82,1253,1183,748.79,2026-07-01T10:24:39,cash_deposit,US,transfer
7d4f30ec,1434,1400,316.0,2026-07-01T10:31:12,card,AE,transfer
332ded65,1239,1198,294.67,2026-07-01T10:36:14,cash_withdrawal,US,transfer
b9c8a569,1359,1271,181.56,2026-07-01T10:37:22,wire,US,transfer
0d2fd816,1400,1107,4553.72,2026-07-01T10:55:08,cash_deposit,UK,transfer
a8d13a10,1491,1344,190.37,2026-07-01T12:05:41,wire,SG,transfer
19b492d4,1228,1051,1751.31,2026-07-01T12:23:14,cash_deposit,AE,transfer
d2137936,1423,1081,2761.88,2026-07-01T12:24:33,wire,AE,transfer
32620a9b,1237,1492,1331.09,2026-07-01T12:30:23,wire,SG,transfer
a8ac7b6f,1064,1444,907.41,2026-07-01T12:53:59,cash_deposit,US,transfer
4b7377f7,1429,1427,1357.36,2026-07-01T12:57:11,cash_withdrawal,AE,transfer
3166d55e,1285,1030,1456.78,2026-07-01T13:02:48,card,SG,transfer
58e24352,1224,1197,581.23,2026-07-01T13:16:10,cash_withdrawal,AE,transfer
8f1766d7,1039,1167,287.92,2026-07-01T13:18:49,cash_withdrawal,US,transfer
94fc2e9a,1007,1248,607.85,2026-07-01T13:25:28,cash_deposit,US,transfer
0697c733,1162,1498,1544.18,2026-07-01T13:45:32,cash_withdrawal,AE,transfer
317c6d6b,1458,1475,1467.26,2026-07-01T13:50:18,cash_withdrawal,AE,transfer
438ed5a0,1460,1294,641.15,2026-07-01T14:07:53,card,US,transfer
59a5554c,1036,1458,3021.32,2026-07-01T14:11:01,card,US,transfer
3110488f,1452,1354,163.36,2026-07-01T14:13:46,card,US,transfer
cd708043,1196,1077,2811.66,2026-07-01T14:14:25,wire,US,transfer
422d2710,1274,1313,467.01,2026-07-01T14:35:56,cash_deposit,SG,transfer
2d471117,1114,1276,308.17,2026-07-01T15:06:56,wire,US,transfer
09746d56,1214,1179,1051.28,2026-07-01T15:38:43,cash_withdrawal,AE,transfer
ca6df054,1405,1175,561.24,2026-07-01T15:43:16,ach,US,transfer
d4514192,1470,1018,2391.73,2026-07-01T15:44:28,wire,US,transfer
b42c49cc,1455,1084,181.42,2026-07-01T15:50:00,wire,UK,transfer
a00bf1c5,1295,1317,63.81,2026-07-01T15:58:47,wire,AE,transfer
7e4398e7,1042,1147,264.24,2026-07-01T16:10:35,wire,US,transfer
b511a598,1450,1442,719.77,2026-07-01T16:24:55,wire,US,transfer
e3185304,1176,1050,189.04,2026-07-01T16:27:02,cash_withdrawal,UK,transfer
08b8d6b4,1433,1100,822.53,2026-07-01T16:54:11,card,US,transfer
fde402f0,1184,1458,560.49,2026-07-01T16:54:40,card,SG,transfer
7674d07f,1256,1278,571.34,2026-07-01T17:03:01,card,US,transfer
95d508c3,1253,1151,5066.72,2026-07-01T17:23:09,card,SG,transfer
afdb0d28,1259,1392,451.43,2026-07-01T17:29:39,wire,US,transfer
fac8d42f,1022,1235,173.94,2026-07-01T17:46:11,wire,SG,transfer
5160e508,1030,1360,336.29,2026-07-01T18:03:45,cash_deposit,US,transfer
b18a4931,1117,1370,275.37,2026-07-01T18:06:19,ach,US,transfer
fc8975e1,1113,1422,973.95,2026-07-01T18:18:05,card,US,transfer
29ad71e2,1287,1019,484.86,2026-07-01T18:22:01,cash_withdrawal,US,transfer
6bb70692,1165,1493,192.06,2026-07-01T18:40:45,wire,US,transfer
7083acc9,1349,1102,2170.21,2026-07-01T18:43:42,cash_deposit,AE,transfer
257f9c9d,1440,1127,161.25,2026-07-01T18:45:40,wire,US,transfer
49c1a9e7,1340,1256,175.03,2026-07-01T19:20:53,card,SG,transfer
548b1409,1370,1488,285.08,2026-07-01T19:38:13,cash_withdrawal,US,transfer
994eacf8,1216,1040,276.59,2026-07-01T19:48:08,cash_withdrawal,AE,transfer
a52e8b47,1249,1311,873.51,2026-07-01T20:00:56,ach,SG,transfer
f72d84a4,1425,1425,1335.1,2026-07-01T20:05:22,cash_withdrawal,US,transfer
13131614,1045,1188,7978.19,2026-07-01T20:08:16,wire,SG,transfer
4dae6a84,1165,1254,468.0,2026-07-01T20:31:20,cash_withdrawal,SG,transfer
8061bd60,1375,1235,404.5,2026-07-01T20:41:27,ach,UK,transfer
3c2fee40,1298,1181,199.51,2026-07-01T20:43:21,wire,UK,transfer
6b74b585,1066,1452,2570.94,2026-07-01T20:49:41,ach,SG,transfer
1223bd4e,1338,1366,111.16,2026-07-01T20:57:04,ach,US,transfer
63143f14,1303,1273,437.76,2026-07-01T21:20:44,cash_withdrawal,UK,transfer
079f605b,1461,1355,715.37,2026-07-01T21:23:54,cash_deposit,US,transfer
ce8e4f6f,1268,1137,541.27,2026-07-01T21:24:46,card,UK,transfer
db8053a0,1000,1454,364.42,2026-07-01T21:39:55,card,US,transfer
d6302e11,1232,1187,80.06,2026-07-01T21:52:02,cash_withdrawal,UK,transfer
4ba47ba2,1278,1268,319.09,2026-07-01T21:57:55,ach,AE,transfer
0fe96768,1044,1468,1559.86,2026-07-01T22:00:52,card,UK,transfer
b5f40260,1182,1479,1842.15,2026-07-01T22:09:04,wire,AE,transfer
f8421adc,1213,1482,1304.81,2026-07-01T22:40:05,cash_withdrawal,AE,transfer
d8e20850,1078,1345,880.17,2026-07-01T22:53:35,cash_deposit,US,transfer
75c7bced,1146,1172,174.15,2026-07-01T22:58:11,ach,SG,transfer
b76113bd,1417,1468,166.91,2026-07-01T23:02:12,card,US,transfer
be2445eb,1438,1078,931.55,2026-07-01T23:07:18,cash_withdrawal,AE,transfer
7fbf3938,1098,1177,879.42,2026-07-01T23:21:13,cash_withdrawal,US,transfer
79055b33,1167,1196,831.56,2026-07-01T23:40:21,cash_deposit,UK,transfer
8c94e015,1309,1302,572.84,2026-07-01T23:44:42,ach,UK,transfer
86339b91,1044,1430,389.18,2026-07-01T23:49:07,card,AE,transfer
a1882f08,1497,1444,889.97,2026-07-02T00:13:55,wire,US,transfer
ed853713,1239,1030,1115.16,2026-07-02T00:20:28,wire,AE,transfer
d671ad62,1473,1343,605.73,2026-07-02T00:38:49,cash_withdrawal,AE,transfer
81508636,1098,1089,791.85,2026-07-02T00:55:22,ach,US,transfer
83dae98a,1414,1044,991.62,2026-07-02T00:59:39,wire,AE,transfer
5241bd57,1378,1286,468.4,2026-07-02T01:50:00,cash_deposit,US,transfer
ed389fa1,1205,1492,440.94,2026-07-02T01:54:53,cash_withdrawal,US,transfer
15449a83,1133,1156,768.89,2026-07-02T02:01:02,wire,UK,transfer
1c5393c9,1194,1455,1048.56,2026-07-02T02:04:42,ach,US,transfer
445ecd8a,1196,1063,108.64,2026-07-02T02:40:07,wire,US,transfer
53ad3e59,1227,1085,387.15,2026-07-02T02:43:35,ach,US,transfer
23254045,1339,1143,212.25,2026-07-02T02:57:59,cash_withdrawal,SG,transfer
adda3422,1136,1009,250.77,2026-07-02T03:22:23,card,UK,transfer
a3f633b5,1259,1328,1908.8,2026-07-02T03:32:22,card,US,transfer
04cb7856,1011,1052,629.2,2026-07-02T03:34:36,cash_deposit,US,transfer
f7ad0249,1376,1315,309.06,2026-07-02T04:23:38,cash_withdrawal,SG,transfer
4421581d,1146,1347,455.65,2026-07-02T04:36:31,cash_deposit,UK,transfer
05283377,1114,1204,370.38,2026-07-02T04:39:05,wire,SG,transfer
aac199d0,1121,1092,792.81,2026-07-02T04:46:03,cash_deposit,US,transfer
dfe5ea3e,1271,1128,1266.24,2026-07-02T04:52:12,wire,US,transfer
965d3ec6,1315,1315,1128.35,2026-07-02T04:54:35,card,US,transfer
a9f53534,1471,1040,764.32,2026-07-02T05:04:10,cash_deposit,US,transfer
3aae29cf,1216,1467,157.09,2026-07-02T05:08:59,cash_deposit,SG,transfer
3b19ecd1,1226,1104,80.17,2026-07-02T05:10:17,cash_withdrawal,US,transfer
00b0432d,1274,1076,1434.31,2026-07-02T05:24:41,wire,UK,transfer
7f546088,1424,1439,1328.52,2026-07-02T05:31:52,cash_deposit,SG,transfer
7b7df4d9,1379,1356,1064.15,2026-07-02T05:44:13,cash_deposit,UK,transfer
a5417502,1330,1084,69.93,2026-07-02T06:00:03,card,US,transfer
f093f66c,1316,1426,2345.77,2026-07-02T06:04:19,card,SG,transfer
295b0a6a,1355,1066,458.05,2026-07-02T07:04:15,cash_withdrawal,SG,transfer
94904809,1466,1485,163.22,2026-07-02T07:12:46,ach,AE,transfer
dbde78b5,1045,1394,495.94,2026-07-02T07:18:36,card,US,transfer
defbc743,1018,1426,642.27,2026-07-02T07:23:19,ach,US,transfer
fc0f1dd8,1132,1168,362.9,2026-07-02T07:30:30,card,US,transfer
44e40df4,1299,1106,847.8,2026-07-02T07:47:20,wire,UK,transfer
6ee6b8d0,1055,1326,554.89,2026-07-02T07:59:44,cash_deposit,UK,transfer
a743f2a8,1111,1028,579.6,2026-07-02T08:12:09,wire,AE,transfer
c4ca646d,1486,1234,1528.73,2026-07-02T08:18:06,ach,US,transfer
27f6629c,1161,1234,444.96,2026-07-02T08:22:42,card,AE,transfer
76fe4ae5,1137,1256,897.41,2026-07-02T08:24:28,cash_deposit,UK,transfer
b89fa4b3,1063,1484,1456.99,2026-07-02T08:33:56,ach,UK,transfer
edd8141b,1033,1009,785.76,2026-07-02T09:16:33,ach,UK,transfer
4a1bec75,1237,1370,984.2,2026-07-02T09:28:30,wire,US,transfer
bbf25801,1337,1236,397.1,2026-07-02T09:54:35,cash_withdrawal,US,transfer
4c927960,1009,1258,20.53,2026-07-02T10:18:34,ach,UK,transfer
4cb74ca1,1453,1157,2024.77,2026-07-02T10:22:12,ach,AE,transfer
8d9cf70a,1082,1178,402.88,2026-07-02T10:40:26,wire,UK,transfer
b3e8c5e3,1202,1220,881.67,2026-07-02T10:49:30,cash_deposit,US,transfer
19744151,1440,1444,514.78,2026-07-02T10:58:39,card,US,transfer
9c39a70d,1376,1412,1168.15,2026-07-02T11:17:05,card,US,transfer
2b63d514,1120,1429,1826.51,2026-07-02T11:28:33,cash_deposit,US,transfer
446d4a55,1403,1380,1300.78,2026-07-02T11:48:59,cash_withdrawal,US,transfer
1a14f33c,1437,1124,337.97,2026-07-02T12:18:37,cash_deposit,US,transfer
87db48e1,1447,1089,331.47,2026-07-02T12:56:36,wire,UK,transfer
8a8c58f4,1344,1473,1218.47,2026-07-02T13:04:08,card,US,transfer
f5df9390,1224,1451,746.54,2026-07-02T13:32:42,cash_withdrawal,AE,transfer
41ba32eb,1181,1325,222.12,2026-07-02T14:15:01,cash_deposit,UK,transfer
54712699,1073,1225,1898.29,2026-07-02T14:15:37,cash_deposit,US,transfer
833eee9f,1206,1262,454.51,2026-07-02T14:15:44,cash_withdrawal,US,transfer
42beb9f0,1249,1406,951.85,2026-07-02T14:41:55,wire,AE,transfer
7dc82cf9,1471,1240,1013.09,2026-07-02T14:48:17,ach,AE,transfer
f4a65f48,1365,1322,497.19,2026-07-02T15:13:17,wire,US,transfer
413b2c9b,1386,1042,431.02,2026-07-02T15:23:15,ach,US,transfer
349b94a4,1269,1084,558.67,2026-07-02T15:38:31,cash_deposit,US,transfer
866e9621,1307,1356,740.69,2026-07-02T16:08:12,wire,US,transfer
64e1a6a1,1289,1308,539.31,2026-07-02T16:08:47,cash_withdrawal,UK,transfer
6fde08f1,1059,1369,271.91,2026-07-02T16:32:26,ach,US,transfer
dae0fae7,1384,1139,194.0,2026-07-02T16:33:18,ach,US,transfer
f50b981e,1389,1288,177.31,2026-07-02T16:44:01,cash_deposit,US,transfer
89fafaf0,1349,1300,119.79,2026-07-02T16:52:24,cash_deposit,UK,transfer
0fb5f270,1195,1344,500.38,2026-07-02T17:06:03,card,US,transfer
1f038727,1110,1389,424.95,2026-07-02T17:20:55,ach,AE,transfer
8951e635,1036,1487,933.29,2026-07-02T17:24:54,card,US,transfer
12d54345,1225,1115,690.59,2026-07-02T17:26:26,cash_withdrawal,AE,transfer
80b1e1a9,1312,1036,462.8,2026-07-02T17:45:53,cash_withdrawal,UK,transfer
708d3261,1402,1155,160.69,2026-07-02T18:09:49,card,UK,transfer
2f5b755a,1131,1283,745.53,2026-07-02T18:49:13,cash_deposit,AE,transfer
0c3fff1b,1037,1325,3502.59,2026-07-02T19:06:16,cash_withdrawal,UK,transfer
f9d07c4a,1016,1426,475.43,2026-07-02T19:39:38,cash_deposit,SG,transfer
0ee3ea73,1151,1162,1978.13,2026-07-02T19:46:20,ach,US,transfer
60308d95,1400,1330,2111.77,2026-07-02T20:02:30,wire,UK,transfer
ce82fa77,1288,1310,564.22,2026-07-02T20:03:51,ach,US,transfer
54b78ffc,1407,1233,438.48,2026-07-02T20:27:11,card,UK,transfer
d6a1857f,1423,1303,793.46,2026-07-02T20:42:03,ach,US,transfer
f709ac29,1311,1433,412.92,2026-07-02T20:53:16,wire,US,transfer
3db13a09,1040,1266,79.05,2026-07-02T21:17:43,cash_withdrawal,US,transfer
09df0460,1003,1147,1593.34,2026-07-02T21:23:43,cash_withdrawal,US,transfer
4c798bee,1198,1427,114.42,2026-07-02T21:37:21,wire,US,transfer
ae14a920,1234,1194,1012.31,2026-07-02T21:53:53,wire,SG,transfer
69f9d88f,1094,1083,797.53,2026-07-02T21:58:26,cash_withdrawal,US,transfer
946e10ac,1362,1128,1569.64,2026-07-02T22:22:50,wire,SG,transfer
b541c823,1379,1441,188.01,2026-07-02T22:31:23,ach,UK,transfer
68bba719,1423,1439,791.91,2026-07-02T22:35:08,ach,SG,transfer
22b5ec37,1362,1499,2170.9,2026-07-02T22:36:49,cash_withdrawal,US,transfer
c3254f97,1138,1072,1019.5,2026-07-02T22:47:31,wire,SG,transfer
83664c7b,1407,1428,2977.85,2026-07-02T22:48:44,card,US,transfer
5665734d,1188,1425,273.73,2026-07-02T22:50:20,cash_withdrawal,US,transfer
853fd06c,1230,1126,174.16,2026-07-02T22:54:38,ach,US,transfer
3c29aa35,1016,1089,354.1,2026-07-02T22:58:09,ach,US,transfer
db1188b3,1253,1118,2751.32,2026-07-02T23:03:38,card,US,transfer
18128baf,1093,1317,2472.3,2026-07-02T23:10:56,wire,US,transfer
0c07a9e2,1473,1204,323.8,2026-07-02T23:19:38,wire,SG,transfer
10821364,1272,1208,1668.1,2026-07-02T23:24:20,card,UK,transfer
ee84b746,1012,1484,295.74,2026-07-02T23:26:19,ach,US,transfer
93a83818,1054,1241,106.09,2026-07-02T23:39:05,wire,US,transfer
552dab7c,1327,1301,11.42,2026-07-02T23:44:28,wire,SG,transfer
ba41c90f,1188,1232,281.32,2026-07-02T23:55:03,wire,SG,transfer
70573cea,1390,1062,4003.06,2026-07-03T00:14:45,ach,SG,transfer
2f1c6f0c,1236,1283,2000.11,2026-07-03T00:39:49,ach,US,transfer
934e19ec,1249,1206,815.18,2026-07-03T00:51:32,card,SG,transfer
ed26a1c7,1329,1482,334.21,2026-07-03T01:06:58,cash_withdrawal,UK,transfer
96fa0229,1303,1030,633.77,2026-07-03T01:19:57,cash_withdrawal,UK,transfer
fe29442b,1044,1178,2785.47,2026-07-03T01:39:02,cash_withdrawal,UK,transfer
1c2e4953,1307,1104,220.79,2026-07-03T01:48:34,cash_withdrawal,US,transfer
f67c1efd,1232,1417,740.82,2026-07-03T02:17:39,card,US,transfer
